Source,Target,Type,Weight
446258921,276729518,undirected,1
276729518,447737047,undirected,1
448077764,276729518,undirected,1
276729518,451925999,undirected,1
453189409,276729518,undirected,1
455795760,276729518,undirected,1
463264996,276729518,undirected,1
464100810,276729518,undirected,1
464406438,276729518,undirected,1
465197124,276729518,undirected,1
466770825,276729518,undirected,1
276729518,472296287,undirected,1
472420913,276729518,undirected,1
473135253,276729518,undirected,1
475146604,276729518,undirected,1
479097555,276729518,undirected,1
480291622,276729518,undirected,1
481110419,276729518,undirected,1
482668137,276729518,undirected,1
484654026,276729518,undirected,1
495540508,276729518,undirected,1
499464037,276729518,undirected,1
500068545,276729518,undirected,1
276729518,501592999,undirected,1
503629036,276729518,undirected,1
519531710,276729518,undirected,1
523099170,276729518,undirected,1
526271164,276729518,undirected,1
531330894,276729518,undirected,1
535898489,276729518,undirected,1
538334606,276729518,undirected,1
551679082,276729518,undirected,1
553339853,276729518,undirected,1
276729518,573453655,undirected,1
573949124,276729518,undirected,1
584873754,276729518,undirected,1
587308344,276729518,undirected,1
587969034,276729518,undirected,1
588695899,276729518,undirected,1
606926651,276729518,undirected,1
607666544,276729518,undirected,1
276729518,612942391,undirected,1
616163153,276729518,undirected,1
619387667,276729518,undirected,1
623366557,276729518,undirected,1
626388458,276729518,undirected,1
630205674,276729518,undirected,1
631377748,276729518,undirected,1
635978226,276729518,undirected,1
670296291,276729518,undirected,1
276729518,672173023,undirected,1
675030070,276729518,undirected,1
270641778,4614556,undirected,1
270641778,6779606,undirected,1
270641778,8531923,undirected,1
270641778,11131013,undirected,1
270641778,17526146,undirected,1
270641778,32103798,undirected,1
33542305,270641778,undirected,1
36748921,270641778,undirected,1
270641778,38484482,undirected,1
270641778,63202691,undirected,1
270641778,78804044,undirected,1
270641778,84738655,undirected,1
270641778,94668139,undirected,1
270641778,95324226,undirected,1
101706809,270641778,undirected,1
270641778,111898155,undirected,1
270641778,129050643,undirected,1
270641778,143845365,undirected,1
151745025,270641778,undirected,1
270641778,153564507,undirected,1
270641778,158431133,undirected,1
165701082,270641778,undirected,1
166270888,270641778,undirected,1
270641778,167942116,undirected,1
270641778,171835719,undirected,1
173017201,270641778,undirected,1
173591712,270641778,undirected,1
270641778,181108091,undirected,1
270641778,182234522,undirected,1
270641778,182961031,undirected,1
184821697,270641778,undirected,1
270641778,185760775,undirected,1
270641778,188092770,undirected,1
270641778,193419237,undirected,1
205321873,270641778,undirected,1
210331353,270641778,undirected,1
270641778,210436051,undirected,1
270641778,211916607,undirected,1
212177569,270641778,undirected,1
270641778,212781175,undirected,1
270641778,215448491,undirected,1
216226360,270641778,undirected,1
270641778,218563363,undirected,1
270641778,225926679,undirected,1
270641778,226025714,undirected,1
270641778,226245002,undirected,1
270641778,230486741,undirected,1
270641778,232689767,undirected,1
270641778,232932725,undirected,1
270641778,234110362,undirected,1
235956392,270641778,undirected,1
237499792,270641778,undirected,1
270641778,237777428,undirected,1
270641778,237795130,undirected,1
238118920,270641778,undirected,1
270641778,244352810,undirected,1
270641778,244385042,undirected,1
270641778,244886902,undirected,1
270641778,245000502,undirected,1
270641778,246160455,undirected,1
270641778,248078071,undirected,1
270641778,250193500,undirected,1
270641778,251759221,undirected,1
270641778,253715021,undirected,1
270641778,257868751,undirected,1
270641778,258125325,undirected,1
258261904,270641778,undirected,1
270641778,260266555,undirected,1
270641778,260831155,undirected,1
264800921,270641778,undirected,1
270641778,265484195,undirected,1
267307288,270641778,undirected,1
270641778,269103702,undirected,1
269927897,270641778,undirected,1
270144449,270641778,undirected,1
271149449,270641778,undirected,1
270641778,274554154,undirected,1
278317145,270641778,undirected,1
281744632,270641778,undirected,1
270641778,284470205,undirected,1
291769416,270641778,undirected,1
270641778,293081061,undirected,1
270641778,294437925,undirected,1
270641778,295730786,undirected,1
270641778,296201419,undirected,1
270641778,301693422,undirected,1
270641778,304851381,undirected,1
270641778,305083951,undirected,1
270641778,307008590,undirected,1
312115832,270641778,undirected,1
313656136,270641778,undirected,1
270641778,318051619,undirected,1
270641778,318207963,undirected,1
318524337,270641778,undirected,1
320350713,270641778,undirected,1
322595881,270641778,undirected,1
270641778,322806557,undirected,1
270641778,330450694,undirected,1
334536593,270641778,undirected,1
270641778,334779493,undirected,1
270641778,336515295,undirected,1
270641778,336546461,undirected,1
341648393,270641778,undirected,1
342262161,270641778,undirected,1
270641778,346745775,undirected,1
270641778,351643559,undirected,1
351865016,270641778,undirected,1
270641778,353085875,undirected,1
270641778,356997122,undirected,1
360589089,270641778,undirected,1
270641778,364421964,undirected,1
270641778,366363717,undirected,1
270641778,366996582,undirected,1
270641778,371272733,undirected,1
270641778,373655709,undirected,1
375784280,270641778,undirected,1
270641778,377944399,undirected,1
270641778,381448199,undirected,1
270641778,381468590,undirected,1
383253048,270641778,undirected,1
270641778,384014884,undirected,1
270641778,384372067,undirected,1
270641778,384918175,undirected,1
385179193,270641778,undirected,1
270641778,385315540,undirected,1
270641778,385716451,undirected,1
270641778,389235308,undirected,1
270641778,390056506,undirected,1
270641778,394634013,undirected,1
395123682,270641778,undirected,1
397445945,270641778,undirected,1
403053121,270641778,undirected,1
409067168,270641778,undirected,1
270641778,414504834,undirected,1
270641778,416196764,undirected,1
270641778,417035780,undirected,1
270641778,418027743,undirected,1
270641778,420548075,undirected,1
422305096,270641778,undirected,1
270641778,428844354,undirected,1
270641778,430891679,undirected,1
436209912,270641778,undirected,1
270641778,437499247,undirected,1
440928569,270641778,undirected,1
270641778,443726933,undirected,1
270641778,448273638,undirected,1
270641778,450203590,undirected,1
270641778,450939366,undirected,1
270641778,454655254,undirected,1
270641778,455922031,undirected,1
456832698,270641778,undirected,1
463232272,270641778,undirected,1
270641778,464227427,undirected,1
270641778,464306215,undirected,1
465483336,270641778,undirected,1
270641778,468791277,undirected,1
471870089,270641778,undirected,1
475504632,270641778,undirected,1
476677384,270641778,undirected,1
480341769,270641778,undirected,1
480483736,270641778,undirected,1
270641778,481374082,undirected,1
481848385,270641778,undirected,1
270641778,482261693,undirected,1
270641778,485598855,undirected,1
486667760,270641778,undirected,1
490209584,270641778,undirected,1
270641778,492356652,undirected,1
270641778,492694603,undirected,1
270641778,493805446,undirected,1
494391490,270641778,undirected,1
270641778,495102551,undirected,1
495809520,270641778,undirected,1
498638768,270641778,undirected,1
270641778,499713638,undirected,1
270641778,503592923,undirected,1
270641778,505615138,undirected,1
506923986,270641778,undirected,1
270641778,507663890,undirected,1
270641778,508898411,undirected,1
270641778,511830261,undirected,1
270641778,514945453,undirected,1
270641778,515079687,undirected,1
270641778,517386845,undirected,1
270641778,518614021,undirected,1
518687480,270641778,undirected,1
519946064,270641778,undirected,1
270641778,520481139,undirected,1
270641778,520503599,undirected,1
270641778,522299421,undirected,1
270641778,526714899,undirected,1
270641778,527480860,undirected,1
270641778,532108639,undirected,1
534070706,270641778,undirected,1
270641778,534285214,undirected,1
270641778,535000166,undirected,1
537000728,270641778,undirected,1
270641778,539431203,undirected,1
540401969,270641778,undirected,1
542379681,270641778,undirected,1
270641778,543900835,undirected,1
544756017,270641778,undirected,1
270641778,545743331,undirected,1
270641778,545747764,undirected,1
270641778,546734611,undirected,1
270641778,547903862,undirected,1
548618904,270641778,undirected,1
551478984,270641778,undirected,1
270641778,552422645,undirected,1
552548905,270641778,undirected,1
270641778,555300758,undirected,1
270641778,555699942,undirected,1
270641778,565622938,undirected,1
568073832,270641778,undirected,1
568637761,270641778,undirected,1
569452880,270641778,undirected,1
270641778,569664966,undirected,1
270641778,570894141,undirected,1
270641778,573145830,undirected,1
573712225,270641778,undirected,1
270641778,574033372,undirected,1
270641778,577229719,undirected,1
270641778,578200854,undirected,1
270641778,584474772,undirected,1
588647681,270641778,undirected,1
270641778,589360839,undirected,1
591699457,270641778,undirected,1
270641778,593504914,undirected,1
270641778,593613580,undirected,1
270641778,602673554,undirected,1
270641778,603367035,undirected,1
270641778,609148695,undirected,1
270641778,613023887,undirected,1
270641778,616542706,undirected,1
270641778,622071230,undirected,1
622261449,270641778,undirected,1
270641778,622920203,undirected,1
623924345,270641778,undirected,1
270641778,628007963,undirected,1
270641778,637520675,undirected,1
649517993,270641778,undirected,1
270641778,658351372,undirected,1
677660336,270641778,undirected,1
267285088,2010390,undirected,1
267285088,4614556,undirected,1
267285088,5895241,undirected,1
267285088,6940923,undirected,1
267285088,11759151,undirected,1
267285088,12647072,undirected,1
267285088,12808848,undirected,1
267285088,25247197,undirected,1
267285088,29580036,undirected,1
267285088,39187571,undirected,1
267285088,39604499,undirected,1
267285088,46080310,undirected,1
267285088,51116443,undirected,1
267285088,51862373,undirected,1
267285088,52000304,undirected,1
267285088,54873519,undirected,1
267285088,58796133,undirected,1
267285088,60624978,undirected,1
267285088,67114937,undirected,1
267285088,81346203,undirected,1
267285088,81957339,undirected,1
267285088,84840483,undirected,1
267285088,85558492,undirected,1
267285088,85897672,undirected,1
267285088,96351516,undirected,1
267285088,98010822,undirected,1
267285088,98134471,undirected,1
267285088,100722955,undirected,1
267285088,101706809,undirected,1
267285088,102760495,undirected,1
267285088,103099940,undirected,1
267285088,113389032,undirected,1
267285088,121881944,undirected,1
267285088,125416148,undirected,1
267285088,131016912,undirected,1
267285088,137219858,undirected,1
267285088,138000730,undirected,1
267285088,142840943,undirected,1
267285088,144192761,undirected,1
267285088,149424556,undirected,1
267285088,151554381,undirected,1
267285088,152438564,undirected,1
267285088,154229394,undirected,1
267285088,154663372,undirected,1
267285088,163473322,undirected,1
267285088,165701082,undirected,1
267285088,167612096,undirected,1
267285088,169060727,undirected,1
267285088,169594053,undirected,1
267285088,169647460,undirected,1
267285088,171986143,undirected,1
267285088,173017201,undirected,1
267285088,175182746,undirected,1
267285088,175730363,undirected,1
267285088,182234522,undirected,1
267285088,182961031,undirected,1
267285088,183540914,undirected,1
267285088,184733926,undirected,1
267285088,186314981,undirected,1
267285088,186741621,undirected,1
267285088,188358198,undirected,1
267285088,188486336,undirected,1
267285088,189141879,undirected,1
267285088,190110512,undirected,1
267285088,191197360,undirected,1
267285088,194131181,undirected,1
267285088,194564104,undirected,1
267285088,201351968,undirected,1
267285088,201413954,undirected,1
267285088,206202221,undirected,1
267285088,207494674,undirected,1
267285088,209624920,undirected,1
267285088,210436051,undirected,1
267285088,210584176,undirected,1
